,node_number,drone_number,capacity_of_drones,arc_weight,result,type
727,100,40,240,10,-1,Not Cover
728,100,40,240,15,-1,Not Cover
729,100,40,240,20,-1,Not Cover
730,100,40,240,25,-1,Not Cover
731,100,40,240,30,-1,Not Cover
732,100,40,300,5,-1,Not Cover
733,100,40,300,10,-1,Not Cover
734,100,40,300,15,-1,Not Cover
735,100,40,300,20,-1,Not Cover
736,100,40,300,25,-1,Not Cover
737,100,40,300,30,-1,Not Cover
738,100,40,360,5,-1,Not Cover
739,100,40,360,10,-1,Not Cover
740,100,40,360,15,-1,Not Cover
741,100,40,360,20,-1,Not Cover
742,100,40,360,25,-1,Not Cover
743,100,40,360,30,-1,Not Cover
744,100,40,420,5,-1,Not Solved
745,100,40,420,10,-1,Not Cover
746,100,40,420,15,-1,Not Cover
747,100,40,420,20,-1,Not Cover
748,100,40,420,25,-1,Not Cover
749,100,40,420,30,-1,Not Cover
750,100,40,480,5,-1,Not Solved
751,100,40,480,10,-1,Not Cover
752,100,40,480,15,-1,Not Cover
753,100,40,480,20,-1,Not Cover
754,100,40,480,25,-1,Not Cover
755,100,40,480,30,-1,Not Cover
756,100,40,540,5,2025.0,Optimal
757,100,40,540,10,-1,Not Cover
758,100,40,540,15,-1,Not Cover
759,100,40,540,20,-1,Not Cover
760,100,40,540,25,-1,Not Cover
761,100,40,540,30,-1,Not Cover
762,100,40,600,5,2070.0,Optimal
763,100,40,600,10,-1,Not Solved
764,100,40,600,15,-1,Not Cover
765,100,40,600,20,-1,Not Cover
766,100,40,600,25,-1,Not Cover
767,100,40,600,30,-1,Not Cover
768,100,45,180,5,-1,Not Cover
769,100,45,180,10,-1,Not Cover
770,100,45,180,15,-1,Not Cover
771,100,45,180,20,-1,Not Cover
772,100,45,180,25,-1,Not Cover
773,100,45,180,30,-1,Not Cover
774,100,45,240,5,-1,Not Cover
775,100,45,240,10,-1,Not Cover
776,100,45,240,15,-1,Not Cover
777,100,45,240,20,-1,Not Cover
778,100,45,240,25,-1,Not Cover
779,100,45,240,30,-1,Not Cover
780,100,45,300,5,-1,Not Cover
781,100,45,300,10,-1,Not Cover
782,100,45,300,15,-1,Not Cover
783,100,45,300,20,-1,Not Cover
784,100,45,300,25,-1,Not Cover
785,100,45,300,30,-1,Not Cover
786,100,45,360,5,-1,Not Cover
787,100,45,360,10,-1,Not Cover
788,100,45,360,15,-1,Not Cover
789,100,45,360,20,-1,Not Cover
790,100,45,360,25,-1,Not Cover
791,100,45,360,30,-1,Not Cover
792,100,45,420,5,-1,Not Solved
793,100,45,420,10,-1,Not Cover
794,100,45,420,15,-1,Not Cover
795,100,45,420,20,-1,Not Cover
796,100,45,420,25,-1,Not Cover
797,100,45,420,30,-1,Not Cover
798,100,45,480,5,2336.0,Optimal
799,100,45,480,10,-1,Not Cover
800,100,45,480,15,-1,Not Cover
801,100,45,480,20,-1,Not Cover
802,100,45,480,25,-1,Not Cover
803,100,45,480,30,-1,Not Cover
804,100,45,540,5,2360.0,Optimal
805,100,45,540,10,-1,Not Solved
806,100,45,540,15,-1,Not Cover
807,100,45,540,20,-1,Not Cover
808,100,45,540,25,-1,Not Cover
809,100,45,540,30,-1,Not Cover
810,100,45,600,5,2328.0,Optimal
811,100,45,600,10,5052.0,Optimal
812,100,45,600,15,-1,Not Cover
813,100,45,600,20,-1,Not Cover
814,100,45,600,25,-1,Not Cover
815,100,45,600,30,-1,Not Cover
816,100,50,180,5,-1,Not Cover
817,100,50,180,10,-1,Not Cover
818,100,50,180,15,-1,Not Cover
819,100,50,180,20,-1,Not Cover
820,100,50,180,25,-1,Not Cover
821,100,50,180,30,-1,Not Cover
822,100,50,240,5,-1,Not Cover
823,100,50,240,10,-1,Not Cover
824,100,50,240,15,-1,Not Cover
825,100,50,240,20,-1,Not Cover
826,100,50,240,25,-1,Not Cover
827,100,50,240,30,-1,Not Cover
828,100,50,300,5,-1,Not Cover
829,100,50,300,10,-1,Not Cover
830,100,50,300,15,-1,Not Cover
831,100,50,300,20,-1,Not Cover
832,100,50,300,25,-1,Not Cover
833,100,50,300,30,-1,Not Cover
834,100,50,360,5,-1,Not Cover
835,100,50,360,10,-1,Not Cover
836,100,50,360,15,-1,Not Cover
837,100,50,360,20,-1,Not Cover
838,100,50,360,25,-1,Not Cover
839,100,50,360,30,-1,Not Cover
840,100,50,420,5,-1,Not Solved
841,100,50,420,10,-1,Not Cover
842,100,50,420,15,-1,Not Cover
843,100,50,420,20,-1,Not Cover
844,100,50,420,25,-1,Not Cover
845,100,50,420,30,-1,Not Cover
846,100,50,480,5,2767.0,Optimal
847,100,50,480,10,-1,Not Cover
848,100,50,480,15,-1,Not Cover
849,100,50,480,20,-1,Not Cover
850,100,50,480,25,-1,Not Cover
851,100,50,480,30,-1,Not Cover
852,100,50,540,5,-1,Not Solved
853,100,50,540,10,5430.0,Optimal
854,100,50,540,15,-1,Not Cover
855,100,50,540,20,-1,Not Cover
856,100,50,540,25,-1,Not Cover
857,100,50,540,30,-1,Not Cover
858,100,50,600,5,2659.0,Optimal
859,100,50,600,10,5329.0,Optimal
860,100,50,600,15,-1,Not Cover
861,100,50,600,20,-1,Not Cover
862,100,50,600,25,-1,Not Cover
863,100,50,600,30,-1,Not Cover
