,node_number,drone_number,capacity_of_drones,arc_weight,result,type
727,16,40,240,10,-1,Infeasible
728,16,40,240,15,-1,Infeasible
729,16,40,240,20,-1,Infeasible
730,16,40,240,25,-1,Not Cover
731,16,40,240,30,-1,Not Cover
732,16,40,300,5,-1,Infeasible
733,16,40,300,10,-1,Infeasible
734,16,40,300,15,-1,Infeasible
735,16,40,300,20,-1,Infeasible
736,16,40,300,25,-1,Infeasible
737,16,40,300,30,-1,Not Cover
738,16,40,360,5,-1,Infeasible
739,16,40,360,10,-1,Infeasible
740,16,40,360,15,-1,Infeasible
741,16,40,360,20,-1,Infeasible
742,16,40,360,25,-1,Infeasible
743,16,40,360,30,-1,Infeasible
744,16,40,420,5,-1,Infeasible
745,16,40,420,10,-1,Infeasible
746,16,40,420,15,-1,Infeasible
747,16,40,420,20,-1,Infeasible
748,16,40,420,25,-1,Infeasible
749,16,40,420,30,-1,Infeasible
750,16,40,480,5,-1,Infeasible
751,16,40,480,10,-1,Infeasible
752,16,40,480,15,-1,Infeasible
753,16,40,480,20,-1,Infeasible
754,16,40,480,25,-1,Infeasible
755,16,40,480,30,-1,Infeasible
756,16,40,540,5,-1,Infeasible
757,16,40,540,10,-1,Infeasible
758,16,40,540,15,-1,Infeasible
759,16,40,540,20,-1,Infeasible
760,16,40,540,25,-1,Infeasible
761,16,40,540,30,-1,Infeasible
762,16,40,600,5,-1,Infeasible
763,16,40,600,10,-1,Infeasible
764,16,40,600,15,-1,Infeasible
765,16,40,600,20,-1,Infeasible
766,16,40,600,25,-1,Infeasible
767,16,40,600,30,-1,Infeasible
768,16,45,180,5,-1,Infeasible
769,16,45,180,10,-1,Infeasible
770,16,45,180,15,-1,Infeasible
771,16,45,180,20,-1,Not Cover
772,16,45,180,25,-1,Not Cover
773,16,45,180,30,-1,Not Cover
774,16,45,240,5,-1,Infeasible
775,16,45,240,10,-1,Infeasible
776,16,45,240,15,-1,Infeasible
777,16,45,240,20,-1,Infeasible
778,16,45,240,25,-1,Not Cover
779,16,45,240,30,-1,Not Cover
780,16,45,300,5,-1,Infeasible
781,16,45,300,10,-1,Infeasible
782,16,45,300,15,-1,Infeasible
783,16,45,300,20,-1,Infeasible
784,16,45,300,25,-1,Infeasible
785,16,45,300,30,-1,Infeasible
786,16,45,360,5,-1,Infeasible
787,16,45,360,10,-1,Infeasible
788,16,45,360,15,-1,Infeasible
789,16,45,360,20,-1,Infeasible
790,16,45,360,25,-1,Infeasible
791,16,45,360,30,-1,Infeasible
792,16,45,420,5,-1,Infeasible
793,16,45,420,10,-1,Infeasible
794,16,45,420,15,-1,Infeasible
795,16,45,420,20,-1,Infeasible
796,16,45,420,25,-1,Infeasible
797,16,45,420,30,-1,Infeasible
798,16,45,480,5,-1,Infeasible
799,16,45,480,10,-1,Infeasible
800,16,45,480,15,-1,Infeasible
801,16,45,480,20,-1,Infeasible
802,16,45,480,25,-1,Infeasible
803,16,45,480,30,-1,Infeasible
804,16,45,540,5,-1,Infeasible
805,16,45,540,10,-1,Infeasible
806,16,45,540,15,-1,Infeasible
807,16,45,540,20,-1,Infeasible
808,16,45,540,25,-1,Infeasible
809,16,45,540,30,-1,Infeasible
810,16,45,600,5,-1,Infeasible
811,16,45,600,10,-1,Infeasible
812,16,45,600,15,-1,Infeasible
813,16,45,600,20,-1,Infeasible
814,16,45,600,25,-1,Infeasible
815,16,45,600,30,-1,Infeasible
816,16,50,180,5,-1,Infeasible
817,16,50,180,10,-1,Infeasible
818,16,50,180,15,-1,Infeasible
819,16,50,180,20,-1,Not Cover
820,16,50,180,25,-1,Not Cover
821,16,50,180,30,-1,Not Cover
822,16,50,240,5,-1,Infeasible
823,16,50,240,10,-1,Infeasible
824,16,50,240,15,-1,Infeasible
825,16,50,240,20,-1,Infeasible
826,16,50,240,25,-1,Not Cover
827,16,50,240,30,-1,Not Cover
828,16,50,300,5,-1,Infeasible
829,16,50,300,10,-1,Infeasible
830,16,50,300,15,-1,Infeasible
831,16,50,300,20,-1,Infeasible
832,16,50,300,25,-1,Infeasible
833,16,50,300,30,-1,Infeasible
834,16,50,360,5,-1,Infeasible
835,16,50,360,10,-1,Infeasible
836,16,50,360,15,-1,Infeasible
837,16,50,360,20,-1,Infeasible
838,16,50,360,25,-1,Infeasible
839,16,50,360,30,-1,Infeasible
840,16,50,420,5,-1,Infeasible
841,16,50,420,10,-1,Infeasible
842,16,50,420,15,-1,Infeasible
843,16,50,420,20,-1,Infeasible
844,16,50,420,25,-1,Infeasible
845,16,50,420,30,-1,Infeasible
846,16,50,480,5,-1,Infeasible
847,16,50,480,10,-1,Infeasible
848,16,50,480,15,-1,Infeasible
849,16,50,480,20,-1,Infeasible
850,16,50,480,25,-1,Infeasible
851,16,50,480,30,-1,Infeasible
852,16,50,540,5,-1,Infeasible
853,16,50,540,10,-1,Infeasible
854,16,50,540,15,-1,Infeasible
855,16,50,540,20,-1,Infeasible
856,16,50,540,25,-1,Infeasible
857,16,50,540,30,-1,Infeasible
858,16,50,600,5,-1,Infeasible
859,16,50,600,10,-1,Infeasible
860,16,50,600,15,-1,Infeasible
861,16,50,600,20,-1,Infeasible
862,16,50,600,25,-1,Infeasible
863,16,50,600,30,-1,Infeasible
