,node_number,drone_number,capacity_of_drones,arc_weight,result,type
732,64,40,300,5,-1,Not Solved
733,64,40,300,10,-1,Not Cover
734,64,40,300,15,-1,Not Cover
735,64,40,300,20,-1,Not Cover
736,64,40,300,25,-1,Not Cover
737,64,40,300,30,-1,Not Cover
738,64,40,360,5,-1,Not Solved
739,64,40,360,10,-1,Not Cover
740,64,40,360,15,-1,Not Cover
741,64,40,360,20,-1,Not Cover
742,64,40,360,25,-1,Not Cover
743,64,40,360,30,-1,Not Cover
744,64,40,420,5,1829.0,Optimal
745,64,40,420,10,-1,Not Solved
746,64,40,420,15,-1,Not Cover
747,64,40,420,20,-1,Not Cover
748,64,40,420,25,-1,Not Cover
749,64,40,420,30,-1,Not Cover
750,64,40,480,5,1829.0,Optimal
751,64,40,480,10,3664.0,Optimal
752,64,40,480,15,5495.0,Optimal
753,64,40,480,20,-1,Not Cover
754,64,40,480,25,-1,Not Cover
755,64,40,480,30,-1,Not Cover
756,64,40,540,5,1829.0,Optimal
757,64,40,540,10,3664.0,Optimal
758,64,40,540,15,5495.0,Optimal
759,64,40,540,20,-1,Not Cover
760,64,40,540,25,-1,Not Cover
761,64,40,540,30,-1,Not Cover
762,64,40,600,5,1829.0,Optimal
763,64,40,600,10,3664.0,Optimal
764,64,40,600,15,5495.0,Optimal
765,64,40,600,20,7330.0,Optimal
766,64,40,600,25,-1,Not Cover
767,64,40,600,30,-1,Not Cover
768,64,45,180,5,-1,Not Cover
769,64,45,180,10,-1,Not Cover
770,64,45,180,15,-1,Not Cover
771,64,45,180,20,-1,Not Cover
772,64,45,180,25,-1,Not Cover
773,64,45,180,30,-1,Not Cover
774,64,45,240,5,-1,Not Cover
775,64,45,240,10,-1,Not Cover
776,64,45,240,15,-1,Not Cover
777,64,45,240,20,-1,Not Cover
778,64,45,240,25,-1,Not Cover
779,64,45,240,30,-1,Not Cover
780,64,45,300,5,-1,Not Solved
781,64,45,300,10,-1,Not Cover
782,64,45,300,15,-1,Not Cover
783,64,45,300,20,-1,Not Cover
784,64,45,300,25,-1,Not Cover
785,64,45,300,30,-1,Not Cover
786,64,45,360,5,2192.0,Optimal
787,64,45,360,10,4302.0,Optimal
788,64,45,360,15,-1,Not Cover
789,64,45,360,20,-1,Not Cover
790,64,45,360,25,-1,Not Cover
791,64,45,360,30,-1,Not Cover
792,64,45,420,5,2148.0,Optimal
793,64,45,420,10,4302.0,Optimal
794,64,45,420,15,-1,Not Cover
795,64,45,420,20,-1,Not Cover
796,64,45,420,25,-1,Not Cover
797,64,45,420,30,-1,Not Cover
798,64,45,480,5,2148.0,Optimal
799,64,45,480,10,4302.0,Optimal
800,64,45,480,15,6452.0,Optimal
801,64,45,480,20,-1,Not Cover
802,64,45,480,25,-1,Not Cover
803,64,45,480,30,-1,Not Cover
804,64,45,540,5,2148.0,Optimal
805,64,45,540,10,4302.0,Optimal
806,64,45,540,15,6452.0,Optimal
807,64,45,540,20,-1,Not Cover
808,64,45,540,25,-1,Not Cover
809,64,45,540,30,-1,Not Cover
810,64,45,600,5,2148.0,Optimal
811,64,45,600,10,4302.0,Optimal
812,64,45,600,15,6452.0,Optimal
813,64,45,600,20,8602.0,Optimal
814,64,45,600,25,-1,Not Cover
815,64,45,600,30,-1,Not Cover
816,64,50,180,5,-1,Not Cover
817,64,50,180,10,-1,Not Cover
818,64,50,180,15,-1,Not Cover
819,64,50,180,20,-1,Not Cover
820,64,50,180,25,-1,Not Cover
821,64,50,180,30,-1,Not Cover
822,64,50,240,5,-1,Not Cover
823,64,50,240,10,-1,Not Cover
824,64,50,240,15,-1,Not Cover
825,64,50,240,20,-1,Not Cover
826,64,50,240,25,-1,Not Cover
827,64,50,240,30,-1,Not Cover
828,64,50,300,5,-1,Not Solved
829,64,50,300,10,-1,Not Cover
830,64,50,300,15,-1,Not Cover
831,64,50,300,20,-1,Not Cover
832,64,50,300,25,-1,Not Cover
833,64,50,300,30,-1,Not Cover
834,64,50,360,5,2480.0,Optimal
835,64,50,360,10,-1,Not Solved
836,64,50,360,15,-1,Not Cover
837,64,50,360,20,-1,Not Cover
838,64,50,360,25,-1,Not Cover
839,64,50,360,30,-1,Not Cover
840,64,50,420,5,2480.0,Optimal
841,64,50,420,10,4970.0,Optimal
842,64,50,420,15,-1,Not Cover
843,64,50,420,20,-1,Not Cover
844,64,50,420,25,-1,Not Cover
845,64,50,420,30,-1,Not Cover
846,64,50,480,5,2479.0,Optimal
847,64,50,480,10,4970.0,Optimal
848,64,50,480,15,7452.0,Optimal
849,64,50,480,20,-1,Not Cover
850,64,50,480,25,-1,Not Cover
851,64,50,480,30,-1,Not Cover
852,64,50,540,5,2479.0,Optimal
853,64,50,540,10,4970.0,Optimal
854,64,50,540,15,7450.0,Optimal
855,64,50,540,20,-1,Not Cover
856,64,50,540,25,-1,Not Cover
857,64,50,540,30,-1,Not Cover
858,64,50,600,5,2479.0,Optimal
859,64,50,600,10,4969.0,Optimal
860,64,50,600,15,7450.0,Optimal
861,64,50,600,20,9934.0,Optimal
862,64,50,600,25,-1,Not Cover
863,64,50,600,30,-1,Not Cover
