,node_number,drone_number,capacity_of_drones,arc_weight,result,type
317,25,7,420,30,-1,Not Cover
318,25,7,480,5,205.0,Optimal
319,25,7,480,10,-1,Not Cover
320,25,7,480,15,-1,Not Cover
321,25,7,480,20,-1,Not Cover
322,25,7,480,25,-1,Not Cover
323,25,7,480,30,-1,Not Cover
324,25,7,540,5,205.0,Optimal
325,25,7,540,10,410.0,Optimal
326,25,7,540,15,-1,Not Cover
327,25,7,540,20,-1,Not Cover
328,25,7,540,25,-1,Not Cover
329,25,7,540,30,-1,Not Cover
330,25,7,600,5,205.0,Optimal
331,25,7,600,10,410.0,Optimal
332,25,7,600,15,619.0,Optimal
333,25,7,600,20,824.0,Optimal
334,25,7,600,25,-1,Not Cover
335,25,7,600,30,-1,Not Cover
336,25,8,180,5,-1,Not Cover
337,25,8,180,10,-1,Not Cover
338,25,8,180,15,-1,Not Cover
339,25,8,180,20,-1,Not Cover
340,25,8,180,25,-1,Not Cover
341,25,8,180,30,-1,Not Cover
342,25,8,240,5,-1,Not Cover
343,25,8,240,10,-1,Not Cover
344,25,8,240,15,-1,Not Cover
345,25,8,240,20,-1,Not Cover
346,25,8,240,25,-1,Not Cover
347,25,8,240,30,-1,Not Cover
348,25,8,300,5,-1,Not Cover
349,25,8,300,10,-1,Not Cover
350,25,8,300,15,-1,Not Cover
351,25,8,300,20,-1,Not Cover
352,25,8,300,25,-1,Not Cover
353,25,8,300,30,-1,Not Cover
354,25,8,360,5,-1,Not Cover
355,25,8,360,10,-1,Not Cover
356,25,8,360,15,-1,Not Cover
357,25,8,360,20,-1,Not Cover
358,25,8,360,25,-1,Not Cover
359,25,8,360,30,-1,Not Cover
360,25,8,420,5,-1,Not Cover
361,25,8,420,10,-1,Not Cover
362,25,8,420,15,-1,Not Cover
363,25,8,420,20,-1,Not Cover
364,25,8,420,25,-1,Not Cover
365,25,8,420,30,-1,Not Cover
366,25,8,480,5,226.0,Optimal
367,25,8,480,10,-1,Not Cover
368,25,8,480,15,-1,Not Cover
369,25,8,480,20,-1,Not Cover
370,25,8,480,25,-1,Not Cover
371,25,8,480,30,-1,Not Cover
372,25,8,540,5,226.0,Optimal
373,25,8,540,10,452.0,Optimal
374,25,8,540,15,-1,Not Cover
375,25,8,540,20,-1,Not Cover
376,25,8,540,25,-1,Not Cover
377,25,8,540,30,-1,Not Cover
378,25,8,600,5,226.0,Optimal
379,25,8,600,10,452.0,Optimal
380,25,8,600,15,682.0,Optimal
381,25,8,600,20,-1,Not Cover
382,25,8,600,25,-1,Not Cover
383,25,8,600,30,-1,Not Cover
384,25,9,180,5,-1,Not Cover
385,25,9,180,10,-1,Not Cover
386,25,9,180,15,-1,Not Cover
387,25,9,180,20,-1,Not Cover
388,25,9,180,25,-1,Not Cover
389,25,9,180,30,-1,Not Cover
390,25,9,240,5,-1,Not Cover
391,25,9,240,10,-1,Not Cover
392,25,9,240,15,-1,Not Cover
393,25,9,240,20,-1,Not Cover
394,25,9,240,25,-1,Not Cover
395,25,9,240,30,-1,Not Cover
396,25,9,300,5,-1,Not Cover
397,25,9,300,10,-1,Not Cover
398,25,9,300,15,-1,Not Cover
399,25,9,300,20,-1,Not Cover
400,25,9,300,25,-1,Not Cover
401,25,9,300,30,-1,Not Cover
402,25,9,360,5,-1,Not Cover
403,25,9,360,10,-1,Not Cover
404,25,9,360,15,-1,Not Cover
405,25,9,360,20,-1,Not Cover
406,25,9,360,25,-1,Not Cover
407,25,9,360,30,-1,Not Cover
408,25,9,420,5,252.0,Optimal
409,25,9,420,10,-1,Not Cover
410,25,9,420,15,-1,Not Cover
411,25,9,420,20,-1,Not Cover
412,25,9,420,25,-1,Not Cover
413,25,9,420,30,-1,Not Cover
414,25,9,480,5,252.0,Optimal
415,25,9,480,10,504.0,Optimal
416,25,9,480,15,-1,Not Cover
417,25,9,480,20,-1,Not Cover
418,25,9,480,25,-1,Not Cover
419,25,9,480,30,-1,Not Cover
420,25,9,540,5,252.0,Optimal
421,25,9,540,10,504.0,Optimal
422,25,9,540,15,759.0,Optimal
423,25,9,540,20,1013.0,Optimal
424,25,9,540,25,-1,Not Cover
425,25,9,540,30,-1,Not Cover
